title,article_url,date,time,section,excerpt,author
"Αναζωπυρώσεις σε Εβρο, Πάρνηθα, Βοιωτία – Πύρινα μέτωπα σε Ανδρο και Φθιώτιδα",https://www.kathimerini.gr/society/562585447/anazopyroseis-se-evro-parnitha-voiotia-pyrina-metopa-se-andro-kai-fthiotida/,2023-08-26,,ΚΟΙΝΩΝΙΑ,Συνολικά οι πυροσβεστικές δυνάμεις αντιμετωπίζουν 122 πυρκαγιές σε όλη την επικράτεια.,
Meteo: Το 33% των δασών της Αττικής κάηκε μέσα σε 7 χρόνια,https://www.kathimerini.gr/society/562585417/meteo-to-33-ton-dason-tis-attikis-kaike-mesa-se-7-chronia/,2023-08-26,,ΚΟΙΝΩΝΙΑ,"Από το 2017 μέχρι και τις 25 Αυγούστου 2023, 12 μεγάλες πυρκαγιές έχουν κάψει περισσότερα από 600.000 στρέμματα, σύμφωνα με στοιχεία που επικαλείται ανάλυση του meteo.gr.",
Γόνιμη ή δημαγωγική κριτική;,https://www.kathimerini.gr/opinion/562584367/gonimi-i-dimagogiki-kritiki/,2023-08-27,,ΑΠΟΨΕΙΣ,"«Ολοι έχουν ένα σχέδιο μέχρι να φάνε τη γροθιά στο στόμα» ΜΑΪΚ ΤΑΪΣΟΝ Πρωταθλητής πυγμαχίας «Τα σχέδια είναι άχρηστα. Ο σχεδιασμός είναι το παν» ΝΤΟΥΑΪΤ ΑΪΖΕΝΧΑΟΥΕΡ Πρόεδρος ΗΠΑ Οταν συμβαίνουν φυσικές καταστροφές, η αντιπολίτευση έχει ένα δομικό πλεονέκτημα έναντι της κυβέρνησης: εφόσον τη φυσική καταστροφή διαχειρίζονται κρατικοί οργανισμοί, υπό κυβερνητική εποπτεία, η ζημία που επέρχεται […]",
Επιταχύνει τη μεγα-φωτιά αλλά δεν την εξέθρεψε,https://www.kathimerini.gr/opinion/562584358/epitachynei-ti-mega-fotia-alla-den-tin-exethrepse/,2023-08-27,,ΑΠΟΨΕΙΣ,"Η μέγιστη σημερινή απειλή έχει όνομα: μεγα-πυρκαγιά. Απείκασμα της κόλασης, ομοίωμα του ολέθρου. Η απαρίθμηση από τους επαΐοντες των πρωτόγνωρων τρόπων συμπεριφοράς των μεγα-πυρκαγιών και η ομολογία της δυσκολίας να κατασταλούν με τα παραδοσιακά μέσα, τρομάζουν. Ή αναισθητοποιούν – αυτό που διαρκώς επαναλαμβάνεται τείνει να μετατραπεί σε κοινό τόπο. Ή, σπανιότερα, ωθούν με φόρα έξω […]",
"Ο συναγερμός, το κυνήγι των σκιών και οι αναπτήρες",https://www.kathimerini.gr/society/562584097/o-synagermos-to-kynigi-ton-skion-kai-oi-anaptires/,2023-08-27,,ΚΟΙΝΩΝΙΑ,"Υψηλόβαθμος αξιωματικός της ΕΛ.ΑΣ. με άριστη γνώση του θέματος δήλωσε στην «Κ» ότι ενώ τα εικοσιτετράωρα πριν από την εκδήλωση της πυρκαγιάς η αστυνομία απέτρεπε την είσοδο στη χώρα σε περίπου 900 μετανάστες ημερησίως, μετά το ξέσπασμα της φωτιάς η μεταναστευτική πίεση έχει περιοριστεί κατά τουλάχιστον 30%, με τον αριθμό των αποτροπών να διαμορφώνεται ημερησίως στις περίπου 600.",
"Λιγότερες φωτιές, διπλάσια καμένα",https://www.kathimerini.gr/society/562583506/ligoteres-foties-diplasia-kamena/,2023-08-27,,ΓΡΑΦΗΜΑΤΑ,Πιο καταστροφικές οι πυρκαγιές φέτος σε σχέση με την προηγούμενη εικοσαετία.,
ΣΥΡΙΖΑ: Κόλαφος τα στοιχεία του Meteo για την κυβέρνηση Μητσοτάκη,https://www.kathimerini.gr/politics/562583149/syriza-kolafos-ta-stoicheia-toy-meteo-gia-tin-kyvernisi-mitsotaki/,2023-08-25,,ΠΟΛΙΤΙΚΗ,"«Η κυβέρνηση της Νέας Δημοκρατίας προσπαθεί καθημερινά να δικαιολογήσει την αποτυχία της στην αντιμετώπιση των πυρκαγιών επικαλούμενη τον μεγάλο αριθμό τους και τη δυσκολία των καιρικών συνθηκών. Τα στοιχεία τού Meteo, όμως, είναι κόλαφος για την κυβέρνηση και καταρρίπτουν τους ισχυρισμούς της», υπογραμμίζει σε ανακοίνωσή του ο ΣΥΡΙΖΑ-ΠΣ.",
Μάχη με τις αναζωπυρώσεις σε Πάρνηθα και Εβρο – 59 νέες δασικές πυρκαγιές,https://www.kathimerini.gr/society/562583134/machi-me-tis-anazopyroseis-se-parnitha-kai-evro-59-nees-dasikes-pyrkagies/,2023-08-25,,ΚΟΙΝΩΝΙΑ,Οι πυροσβεστικές δυνάμεις βρίσκονται αντιμέτωπες με 111 πυρκαγιές σε όλη την επικράτεια.,
Μάντζος για πυρκαγιές: Ακούσαμε για drones αλλά δεν τα είδαμε,https://www.kathimerini.gr/politics/562583083/mantzos-gia-pyrkagies-akoysame-gia-drones-alla-den-ta-eidame/,2023-08-25,,ΠΟΛΙΤΙΚΗ,"Την άποψη ότι η πρόληψη των πυρκαγιών πρέπει να γίνεται από τις δασικές υπηρεσίες και τους επιστήμονες, εξέφρασε ο κοινοβουλευτικός εκπρόσωπος του ΠΑΣΟΚ.",
Meteo: Στην Ελλάδα κάηκαν διπλάσια στρέμματα από ότι στην Ιταλία,https://www.kathimerini.gr/society/562583005/meteo-sta-1-281-480-stremmata-oi-kamenes-ektaseis-proti-se-20-mesogeiakes-chores-i-ellada/,2023-08-25,,ΚΟΙΝΩΝΙΑ,"Με 1.281.480 στρέμματα καμένων εκτάσεων, η χώρα μας έχει υποστεί τη μεγαλύτερη καταστροφή μεταξύ 20 χωρών της Μεσογείου.",
Οι δορυφορικές εικόνες «μαρτυρούν» το μέγεθος της καταστροφής,https://www.kathimerini.gr/society/562582825/oi-doryforikes-eikones-martyroyn-to-megethos-tis-katastrofis/,2023-08-25,,ΚΟΙΝΩΝΙΑ,"Ο επιστημονικός υπεύθυνος του ΕΠαΔαΠ και καθηγητής του ΑΠΘ Ιωάννης Γήτας αναλύει στην «Κ» τι αποτύπωσε ο δορυφόρος Sentinel-2, για τις καμένες εκτάσεις του Έβρου και της Πάρνηθας.",
Δήμος Φιλοθέης – Ψυχικού: Drone με θερμική κάμερα για τις δασικές εκτάσεις,https://www.kathimerini.gr/society/562582819/dimos-filotheis-psychikoy-drone-me-thermiki-kamera-gia-tis-dasikes-ektaseis/,2023-08-25,,ΚΟΙΝΩΝΙΑ,"Σύμφωνα με σχετική ανακοίνωση, πρόκειται για κορυφαία τεχνολογική λύση έγκαιρης προειδοποίησης για πυρκαγιές σε δασικές εκτάσεις.",
Γιατί η Ελλάδα έχει φέτος τις περισσότερες καμένες εκτάσεις στην Ευρώπη,https://www.kathimerini.gr/society/562582663/giati-i-ellada-echei-fetos-tis-perissoteres-kamenes-ektaseis-stin-eyropi/,2023-08-26,,EXPLAINERS,"Ειδικοί εξηγούν στην «Κ» τους λόγους για τους οποίους η χώρα μας καταγράφει φέτος αρνητικό ρεκόρ καμένης γης, χωρίς να βρίσκεται καν στην κορυφαία πεντάδα των ευρωπαϊκών χωρών με τις περισσότερες πυρκαγιές για το 2023.",
"Πυρκαγιές: Μαχή στον Εβρο, «σύμμαχος» η εξασθένηση των ανέμων",https://www.kathimerini.gr/society/562582474/pyrkagia-stin-alexandroypoli-oi-ipioteroi-anemoi-eynooyn-tin-prospatheia-katasvesis/,2023-08-25,,ΚΟΙΝΩΝΙΑ,"Ευνοϊκότερες οι συνθήκες στην Αλεξανδρούπολη, όπου η ένταση των ανέμων έχει μειωθεί – Καλύτερη η εικόνα και σε Πάρνηθα, Βοιωτία – Σε επιφυλακή οι δυνάμεις πυρόσβεσης στην Καβάλα.",
Ισπανία: Η πυρκαγιά στην Τενερίφη «σταθεροποιήθηκε» μετά από εννέα ημέρες,https://www.kathimerini.gr/world/562582414/ispania-i-pyrkagia-stin-tenerifi-statheropoiithike-meta-apo-ennea-imeres/,2023-08-25,,ΚΟΣΜΟΣ,Η φωτιά ήταν η μεγαλύτερη σε όλη την επικράτεια της Ισπανίας από την αρχή της χρονιάς και υποχρέωσε χιλιάδες ανθρώπους να εγκαταλείψουν τα σπίτια τους.,
Φωτιές: Συνεχίζεται η μάχη σε Βοιωτία και Εβρο – Σε επιφυλακή για αναζωπυρώσεις στην Πάρνηθα,https://www.kathimerini.gr/society/562582264/foties-choris-energo-metopo-i-parnitha-synechizetai-i-machi-se-voiotia-kai-evro/,2023-08-25,,ΚΟΙΝΩΝΙΑ,"Σαφώς καλύτερη, σε σχέση με το χθεσινό πρωινό, είναι η εικόνα από τα πύρινα μέτωπα της χώρας.",
"Φωτιές: «Χωρίς ενεργό μέτωπο η Πάρνηθα» – Ολονύκτιες μάχες σε Εβρο, Ροδόπη, Βοιωτία",https://www.kathimerini.gr/society/562582243/foties-choris-energo-metopo-i-parnitha-olonykties-maches-se-evro-rodopi-voiotia/,2023-08-25,,ΚΟΙΝΩΝΙΑ,"Η φωτιά στην Πάρνηθα «δεν φαίνεται να έχει ενεργό μέτωπο», σύμφωνα με την πυροσβεστική (στις 00:37 της Παρασκευής). Ισχυρές δυνάμεις εξακολουθούν να επιχειρούν στην περιοχή, καθώς η πυρκαγιά παραμένει σε εξέλιξη και η έκταση είναι πολύ μεγάλη.",
Σύγκρουση με ορίζοντα τη Βουλή,https://www.kathimerini.gr/politics/562581790/sygkroysi-me-orizonta-ti-voyli/,2023-08-25,,ΒΟΥΛΗ,Η μεγάλη καταστροφή που προκάλεσαν οι πυρκαγιές των τελευταίων ημερών λειτούργησε σαν συναγερμός ολικής επαναφοράς του πολιτικού προσωπικού της χώρας από την καλοκαιρινή ραστώνη.,
Στον Εβρο η μεγαλύτερη πυρκαγιά της Ευρώπης,https://www.kathimerini.gr/society/562581775/ston-evro-i-megalyteri-pyrkagia-tis-eyropis/,2023-08-25,,ΚΟΙΝΩΝΙΑ,"Στάχτη έχουν γίνει 1,2 εκατ. στρέμματα δάσους από την έναρξη της αντιπυρικής περιόδου, αναφέρει το Ευρωπαϊκό Παρατηρητήριο.",
Ακόμη πιο ζεστή η Αθήνα χωρίς το δάσος της Πάρνηθας – Eιδικοί μιλούν στην «Κ»,https://www.kathimerini.gr/society/562581766/akomi-pio-zesti-i-athina-choris-to-dasos-tis-parnithas-eidikoi-miloyn-stin-k/,2023-08-25,,ΚΟΙΝΩΝΙΑ,"Πλημμύρες τον χειμώνα και υψηλότερες θερμοκρασίες το καλοκαίρι. Eιδικοί μιλούν στην «Κ» για τις επιπτώσεις στο λεκανοπέδιο, που χάνει τον φυσικό ρυθμιστή του μικροκλίματός του.",
"Πυρκαγιές: Σκληρή μάχη με τις αναζωπυρώσεις σε Πάρνηθα, Έβρο και Βοιωτία",https://www.kathimerini.gr/society/562581601/pyrkagies-skliri-machi-me-tis-anazopyroseis-se-parnitha-evro-kai-voiotia/,2023-08-24,,ΚΟΙΝΩΝΙΑ,"Οι πυροσβεστικές δυνάμεις κλήθηκαν στη διάρκεια της Πέμπτης να αντιμετωπίσουν 104 πυρκαγιές σε όλη την επικράτεια, ενώ μόνον το τελευταίο 24ωρο εκδηλώθηκαν 69 νέες δασικές πυρκαγιές.",
Αλεξανδρούπολη: Η μεγαλύτερη πυρκαγιά στην Ευρώπη εδώ και χρόνια,https://www.kathimerini.gr/society/562581166/alexandroypoli-i-megalyteri-pyrkagia-stin-eyropi-edo-kai-chronia/,2023-08-24,,ΚΟΙΝΩΝΙΑ,"Σύμφωνα με το Ευρωπαϊκό Σύστημα Πληροφόρησης για τις δασικές πυρκαγιές, έχει καεί έκταση 720.344 στρεμμάτων.",
Meteo: Πάνω από 1.200.000 στρέμματα έχουν καεί το 2023,https://www.kathimerini.gr/society/562581139/meteo-pano-apo-1-200-000-stremmata-echoyn-kaei-to-2023/,2023-08-24,,ΚΟΙΝΩΝΙΑ,Η καμένη έκταση αντιστοιχεί σε περίπου 3 φορές την έκταση που κατά μέσο όρο (2006 – 2022) καίγεται ετησίως στη χώρα μας.,
